precio;titulo;dist_centro;long;lat;long_;lat_;metros;planta;tipo_vivienda;n_banos;n_habitaciones;barrio;ciudad;renta_media_barrio_persona;desc;ascensor;garaje;trastero
192000;Piso en Bilbao La Vieja;0.41556883936088573;None;None;-2.9280732000000005;43.255462200000004;84;1;Piso;2;3;Ibaizabal-Abusu (Distrito Ibaiondo. Bilbao);Bilbao;17409.0;Piso en venta en La Peña, zona primeros números de Zamakola. Edificio de hormigón, construído en 2004. Cuenta con 84 metros cuadrados distribuidos en salón comedor, cocina, 3 habitaciones y 2 baños.<br/><br/>Salón comedor amplio exterior con ventana a la parte de atrás de la calle.<br/><br/>Cocina, completamente equipada con lavadora, nevera, horno, lavavajillas y vitro-cerámica. Con salida a un patio compartido.<br/><br/>Dispone de 3 habitaciones. La principal con ventana a la parte de atrás de la calle y baño incorporado y las otras dos interiores con ventana a patio.<br/><br/>Tiene un baño completo con bañera que se accede desde la habitación principal y otro con plato de ducha. <br/><br/>El piso en venta en La Peña, cuenta con calefacción individual de gas, suelos de elondo, paredes de gotele y ventanas de PVC climalit.<br/><br/>Se pagan 52€/mes de comunidad de la vivienda.<br/><br/>Ubicado a 10 minutos andando del Casco Viejo y Atxuri, muy bien comunicado a metro, tren, tranvía y líneas de autobuses.<br/><br/>Este piso en venta esta ubicado en el Casco Viejo, que es el barrio más antiguo y el núcleo originario de la ciudad de Bilbao. Destaca, asimismo, por ser uno de los principales núcleos comerciales, de ocio y turismo de la villa de Bilbao.<br/><br/>Sumergirse por las estrechas calles del casco es toda una delicia. Pasear por el centro histórico es algo obligatorio en una visita a la ciudad. Calles y callejuelas adoquinadas, que formaron el origen de la villa y que ahora mantienen esa arquitectura tan característica con sus magníficos edificios de madera en los que destacan los miradores acristalados y balcones.<br/><br/>En sus calles peatonales, los comercios clásicos se alternan con los más innovadores y con abundantes bares y restaurantes en los que degustar lo mejor de la gastronomía vasca. <br/><br/>Te buscamos la mejor hipoteca, con soluciones a tu medida. ¡Consútanos!<br/><br/>Para más información puedes contactar con nosotros en nuestra pagina web.;1;0;0
385000;Piso en calle de Nicolás Alcorta;;None;None;;;135;5;Piso;3;3;Iralabarri (Distrito Errekalde. Bilbao);Bilbao;18667.0;"E&amp;F ASESORES, gestiona la venta de un espectacular piso de unos 135 mts. en Nicolás Alcorta,  salvo algunas pequeñas actualizaciones, listo para entrar a vivir.<br/><br/>Es un piso muy luminoso que hace una altura de un quinto piso con una espectacular terraza. Se distribuye en hall con un gabanero,  gran salón comedor, tres habitaciones con armarios empotrados y posibilidad de sacar una cuarta, tres baños, (uno en habitación principal completo con bañera) y otros dos con plato de ducha y bañera,  cocina totalmente equipada con combi, lavadora, vitrocerámica, horno, microondas, con zona de comedor y  un balcón cerrado con aireación a modo de despensa o tendedero.<br/><br/>La vivienda tiene puertas y suelos de madera de calidad, agua caliente y calefacción central, ventanas de madera climalit y dos puertas de entrada de seguridad.<br/><br/>El inmueble dispone de dos amplios ascensores a cota cero, portero físico y guarda de seguridad. No existe ninguna derrama pendiente yá que se hizo en su momento portal, ascensores, calderas, tejado.<br/><br/>Está rodeado de todo tipo de servicios, así como varias lineas de autobús, zona de juego para niños, linea de tren y a pocos minutos del centro.<br/><br/>Gran oportunidad, llama y lo visitaremos sin compromiso..";1;0;0
205000;Dúplex en Camino Peñascal;2.7591553710056878;None;None;-2.9498008;43.24157;85;4;Dúplex;2;2;Iturrigorri-Peñascal (Distrito Errekalde. Bilbao);Bilbao;10193.0;Magnífico Dúplex totalmente exterior, con magnífica orientación y muy luminoso de reciente construcción en una zona de Rekalde con mayor progresión y cambio a futuro.<br/><br/>Zona rodeada de parques y jardines, con comercios cercanos, farmacias, ambulatorio y la parada de autobús en frente de la finca.<br/><br/>El dúplex se distribuye en hall amplio, salón comedor con gran ventanal, 2 habitaciones completas, cocina totalmente equipada e independiente con salida directa a tendedero y con electrodomésticos de alta gama y 2 baños (1 completo y 1 aseo). Dispone de un trastero amplio en la primera planta.<br/><br/>En perfecto estado, para entrar a vivir, las puertas son de madera de sapely, las ventanas son de pvc climalit oscilobatientes, los suelos son de tarima de elondo y las paredes están pintadas lisas.<br/><br/>Ascensor a cota cero y acceso para personas con movilidad reducida.<br/><br/>Si quieres visitarlo no dudes en ponerte en contacto con nosotros o visitar nuestra página web: www.artea-inmo.com<br/><br/> <br/><br/> <br/><br/> <br/><br/> .;1;0;1
210000;Piso en calle Prim;0.7798805525736572;None;None;-2.9145004;43.256800299999995;79;2;Piso;2;3;Iturrialde (Distrito Ibaiondo. Bilbao);Bilbao;19404.0;Piso en el Casco Viejo en la calle Prim, necesitaría actualizar, pero se podría entrar a  vivir si lo necesitas. A 3 minutos del metro y de la Plaza Unamuno, parada de bus.<br/><br/>Distribuido en un hall de entrada, 3 habitaciones, salón, cocina equipada y un baño completo con bañera.<br/><br/>Actualmente no dispone de calefacción, pero tiene la toma de gas en la ventana de la cocina para poder instalarla, los suelos son de tarima, puertas de sapely y ventanas de madera originales.<br/><br/>En cuanto al edificio, su estructura es de hormigón con ascensor, tiene ya la ite pasada, fachada hecha, escalera, portal.<br/><br/>La vivienda es toda exterior y con mucha luz y sol. Si quieres verlo, no dudes en ponerte en contacto con nosotros o también puedes visitar nuestra web www.artea-inmo.com.;1;0;0
149000;Piso en Basarrate;1.2917247415644588;None;None;-2.9108278;43.2512445;72;2;Piso;1;2;Santutxu (Distrito Begoña-Santutxu. Bilbao);Bilbao;16822.0;Piso en venta en zona Santutxu en edificio construido en el año 1965 con estructura de hormigón y fachada caravista, portal adaptado con dos ascensores puestos hace menos de tres meses. Reformas de patios y tejado pasadas recientemente.<br/><br/>El piso en venta en Santutxu se encuentra a reformar, y dispone de aproximadamente 66 metros cuadrados útiles, compuesto por un salón, cocina, dos dormitorios, y un baño. Las ventanas instaladas son de aluminio, la vivienda en venta dispone de instalación individual por gas butano de agua caliente y toma de gas hasta la ventana, todas las puertas son de madera, la decoración actual de las paredes es con gotelé, cocina y baño alicatados, y suelo de madera. <br/><br/>El salón es un espacio rectangular, sencillo.<br/><br/>Cocina muy amplia, con zona de comedor, pequeño mirador y ventana con tendedero marta.<br/><br/>Los dos dormitorios son amplios con mucho armario. Uno de ellos dispone de dos camas abatibles integradas en el propio armario.<br/><br/>El baño cómodo, con plato de ducha bastante nueva.<br/><br/>Se encuentra situado al lado del instituto Berri-Otxoa, a menos de 5 minutos de la parada de metro de Basarrate o la de Karmelo (Santutxu), y a 10 minutos andando del Casco Viejo. Zona tranquila con parques cerca, supermercados, y todo tipo de servicios.<br/><br/>Tiene opcionales (no incluidos en el precio) una plaza de garaje grande con trastero de 12m² y una plaza grande simple. Se encuentran en parking cerrado situado a escasos 50 metros del portal de la vivienda.<br/><br/>El piso perfecto si estás buscando una vivienda para reformar con muchas posibilidades.<br/><br/>Te buscamos la mejor hipoteca, con soluciones a tu medida. ¡Consúltanos!<br/><br/>Para más información no dudes en consultar nuestra página web.<br/><br/> .;1;1;1
530000;Piso en calle Uribitarte;0.8434984545372497;None;None;-2.9283592;43.2646414;92;0;Piso;2;3;Abando Ensanche (Distrito Abando. Bilbao);Bilbao;35944.0;Junto a la Plaza Pio Baroja, en la calle Travesía Uribitarte, Vivienda totalmente reformada en edificio de reciente construcción (1996) con parcela de garaje con acceso directo para dos coches<br/><br/>Se distribuye en 3 habitaciones con armarios empotrados, un amplio salón-comedor, cocina totalmente equipada e independiente y 2 baños completos (uno de ellos incorporado en el dormitorio principal)<br/><br/>Dispone de calefacción de gas individual. La vivienda está en perfecto estado con muebles a medida y de calidad, el pasillo y el salón tienen 1 año, ventanas de aluminio climalit, puertas nuevas y suelo de madera de elondo.<br/><br/>El edificio es de hormigón con ascensor sin ninguna barrera arquitectónica. El precio incluye una amplia parcela de garaje para 2 coches con acceso directo y 3 trasteros comunitarios<br/><br/>Si buscas un piso en el centro de Bilbao, sin ruido y con mucha luz, ésta es tú casa, ya que el salón y 2 habitaciones nos dan a un amplio patio de manzana con muchísimo sol<br/><br/>Ubicada en una de las mejores y céntricas zonas de la ciudad, con todos los comercios necesarios para el día a día y junto a metro, tranvía, autobús, y el paseo de Uribitarte, para  poder disfrutar de nuestra ría de Bilbao.<br/><br/>¡¡¡No pierdas esta oportunidad y ven a verlo!!! Solicítanos más información sin compromiso. También puedes visitar nuestra web:<br/><br/>www.artea-inmo.com.;1;1;1
125000;Piso en Remar Etxaldea;;None;None;;;56;1;Piso;1;2;Zurbaran-Arabella (Distrito Uribarri. Bilbao);Bilbao;18625.0;"E&amp;F ASESORES, gestiona la venta de un estupendo piso exterior, luminoso y soleádo con vistas despejadas, listo para entrar a vivir en Grupo Remar.<br/><br/>Se distribuye en hall de entrada, cocina equipada con zona de comedor, dos habitaciones, sala y baño completo con bañera y ventana.<br/><br/>Dispone de puerta de entrada de seguridad con mirilla digital, suelos de parquet flotante, puertas de madera, ventanas de aluminio simple y de doble cristal, todas con mosquitera y agua caliente y calefacción de gas natural individual (caldera nueva).<br/><br/>Piso exterior que por su orientación sur, lo hace templado.  Incluye un trastero de unos 7 mts. en los bajos de la comunidad contigua.<br/><br/>Dos parking gratuítos alrededor del inmueble.<br/><br/>Inmueble de hormigón  perfectamente conservado, tiene rehabilitada la fachada, portal, ascensor a cota cero y no existen barreras arquitectónicas de acceso al inmueble, con unos gastos de comunidad de 50 euros. <br/><br/>Muy bien ubicado y comunicado, rodeado de todos los servicios esenciales (supermercados, farmacia, colegios, etc), con varias lineas de autobús que unen con el centro y a diez minutos de boca de linea tres de metro.<br/><br/>A pocos minutos del parque Etxebarría, con amplias zonas verdes, zonas de ocio y espacio de juegos infantiles.<br/><br/>No lo dejes escapar, llama y lo visitaremos, te gustará !!!.";1;0;1
332000;Piso en Andra Mari;13.480897639194152;None;None;-3.012671;43.360371799999996;130;2;Piso;2;5;Zurbaran-Arabella (Distrito Uribarri. Bilbao);Bilbao;18625.0;Se vende piso totalmente exterior situado en Begoña, a tres minutos del ascensor del parque Etxebarria y a cinco de la salida de metro de Zurbaranbarri. Piso de gran tamaño con muchas posibilidades de cara a una reforma. Se encuentra situado en edificio de fachada caravista y estructura de homigón construido en 1973, y se encuentra distribuido de la siguiente manera:<br/><br/>Hall distribuidor.<br/><br/>5 habitaciones. Actualmente una de ellas funciona como despacho, con baño integrado con plato de ducha. Las otras 4 habitaciones son grandes, dos de ellas con armarios empotrados de gran capacidad.<br/><br/>Gran salón de unos 22 metros cuadrados aproximadamente con acceso a balcón grande con orientación suroeste.<br/><br/>Un baño adaptado con ducha grande.<br/><br/>Cocina completamente equipada, grande, con lavadero en zona de mirador.<br/><br/>El piso cuenta con calefacción y agua caliente centrales, y los gastos de comunidad son de 163 euros mensuales. Es un segundo piso sin vecinos debajo y completamente exterior. Las puertas son de sapely, las ventanas de madera, los suelos de tarima y las paredes de gotelé. Tiene videoportero y proximamente ascensor a cota cero. Tiene zona de aparcamiento en la entrada exclusivamente para los vecinos.<br/><br/>La zona de Begoña dispone de una gran y soleada campa como es el parque Etxebarria, cuenta con 41.300 habitantes en 2018 y su principal seña de identidad es la Basílica Nuestra Señora de Begoña, un gran centro de devoción de muchos vizcaínos, y bilbaínos en particular. Begoña cuenta con una gran cantidad de comercios, siendo una zona muy bien comunicada gracias al ascensor del metro, parada de Euskotren, paradas de autobús y de taxi, y estando a 5 minutos del Casco Viejo y a 15 del centro de Bilbao.<br/><br/>Te buscamos la mejor hipoteca, con soluciones a tu medida. ¡Consúltanos!<br/><br/>Para mas información puedes contactar con nosotros en nuestra pagina web.<br/><br/> .;1;0;0
220000;Apartamento en calle Somera;0.1609287336285382;None;None;-2.9226345;43.2567064;60;3;Apartamento;1;1;Casco Viejo - Zazpi Kaleak (Distrito Ibaiondo. Bilbao);Bilbao;19921.0;Piso en Venta Casco Viejo, Zona Siete Calles, 60 metros², edificio construido en estructura de madera con una antigüedad centenaria.<br/><br/>Los trabajos de rehabilitación de la cubierta se llevaron a cabo hace 5 años, fachada y patios interiores hace 3 años. El portal y la escalera se hicieron hace 10 años. Posibilidad de ascensor<br/><br/>Esta vivienda objeto de venta destaca por su céntrica ubicación a 100 metros de la Plaza Unamuno y el metro.<br/><br/>El inmueble que ha sido completamente reformado está distribuido como se detalla a continuación,<br/><br/>Salón - Amplio salón con dos balcones al exterior.<br/><br/>Dormitorio Principal -, Amplio, con armario empotrado, exterior con balcón<br/><br/>Cocina - Tipo americana, completamente equipada con lavadora, vitro-cerámica, horno, nevera-congelador y lavavajillas.<br/><br/>Baño- Reformado con ducha.<br/><br/>El piso se completa con suelos de madera de elondo, puertas lacadas en color blanco, ventanas de madera climalit, paredes pintadas en liso. Agua y calefacción de gas individual. <br/><br/>Ubicado en inmejorable zona, muy bien comunicado cercano a la parada de metro de la plaza Unamuno, líneas de autobuses, linea de tren Euskotren y cercano la estación de Abando de Renfe, y tranvía.<br/><br/>El piso en venta esta ubicado en el Casco Viejo, que es el barrio más antiguo y el núcleo originario de la ciudad de Bilbao. Destaca, asimismo, por ser uno de los principales núcleos comerciales, de ocio y turismo de la villa de Bilbao. <br/><br/>Sumergirse por las estrechas calles del casco es toda una delicia. Pasear por el centro histórico es algo obligatorio en una visita a la ciudad. Calles y callejuelas adoquinadas, que formaron el origen de la villa y que ahora mantienen esa arquitectura tan característica con sus magníficos edificios de madera en los que destacan los miradores acristalados y balcones. <br/><br/>En sus calles peatonales, los comercios clásicos se alternan con los más innovadores y con abundantes bares y restaurantes en los que degustar lo mejor de la gastronomía vasca. Sin olvidar que, en sus rincones, encontraremos las iglesias y los monumentos más antiguos de la ciudad: la Catedral de Santiago, la Iglesia de San Antón o el Museo Arqueológico.  <br/><br/>Te buscamos la mejor hipoteca, con soluciones a tu medida. ¡Consútanos!<br/><br/>Para más información, ponte en contacto o solicita visita, a través de nuestra página web.;1;0;1
299000;Piso en Siete calles;;None;None;;;171;4;Piso;1;4;Casco Viejo - Zazpi Kaleak (Distrito Ibaiondo. Bilbao);Bilbao;19921.0;"Piso en venta en Casco Viejo, zona Siete Calles. Edificio de madera con fachada raseada, construído en 1890, sin derramas pendientes. Cuenta con 171 metros cuadrados distribuidos en salón con balcón, 2 comedores, 4 habitaciones, despacho, cocina y 1 baño.<br/><br/>El salón amplio exterior con balcón, muy luminoso.<br/><br/>2 comedores, uno contiguo al salón con balcón y mirador y otro según entras a la vivienda con ventana a patio.<br/><br/>La cocina amplia, para actualizar, con ventana y una zona de comedor.<br/><br/>Dispone de 4 habitaciones. Habitación principal amplia con zona de vestidor o despacho y mirador a la calle. Las otras 3 habitaciones son ciegas que se comunican desde el salón y un comedor.<br/><br/>El baño completo con plato de ducha y 2 ventanas  a patio.<br/><br/>El piso en venta en Casco Viejo, cuenta con toma de gas en el edificio, suelos de madera, paredes en papel y ventanas de madera.<br/><br/>Con el proyecto de reforma realizado por REFORMAS ARTETXE (adjuntamos la infografía, proyecto de reforma, planos), la vivienda quedaría distribuida en Salón comedor amplio exterior con mirador y balcón y desde el que se accede a la cocina; 4 habitaciones (2 exteriores con mirador y balcón y 2 interiores), la principal con vestidor y baño incorporado; y otro baño, más.<br/><br/>Se pagan 103€/mes de comunidad de la vivienda.<br/><br/>Este piso en venta esta ubicado en el Casco Viejo, que es el barrio más antiguo y el núcleo originario de la ciudad de Bilbao. Destaca, asimismo, por ser uno de los principales núcleos comerciales, de ocio y turismo de la villa de Bilbao.<br/><br/>Sumergirse por las estrechas calles del casco es toda una delicia. Pasear por el centro histórico es algo obligatorio en una visita a la ciudad. Calles y callejuelas adoquinadas, que formaron el origen de la villa y que ahora mantienen esa arquitectura tan característica con sus magníficos edificios de madera en los que destacan los miradores acristalados y balcones.<br/><br/>En sus calles peatonales, los comercios clásicos se alternan con los más innovadores y con abundantes bares y restaurantes en los que degustar lo mejor de la gastronomía vasca. <br/><br/>Te buscamos la mejor hipoteca, con soluciones a tu medida. ¡Consútanos!<br/><br/>Para más información puedes contactar con nosotros en nuestra pagina web.";0;0;0
233000;Piso en Carretera Errekalde-Larraskitu, cerca de Artazubekoa Etxaldea;1.7454101681622252;None;None;-2.9436982000000005;43.251427299999996;74;4;Piso;1;2;Errekaldeberri-Larraskitu (Distrito Errekalde. Bilbao);Bilbao;16293.0;"Urdina inmobiliaria vende piso en la calle carretera larraskitu del barrio de rekalde en bilbao<br/> <br/>Vivienda distribuida en 2 dormitorios , salon comedor , cocina con salida a una terraza y wc con plato de ducha.<br/> <br/>El piso está totalmente reformado con una gran sensacion de amplitud en todos sus huecos porque cuando se reformo paso de ser un piso de 3 habitaciones a uno de 2 dando metros a los huecos que hay ahora. Es muy luminoso porque se encuentra situado en una planta alta con ascensor a cota 0.<br/> <br/> el edificio esta completamente rehabilitado con importantes reformas realizadas recientemente y sin nada pendiente por hacer. Esta situado junto a la plaza de rekalde, cerca de los servicios que ofrece la zona como; ambulatorio, autobús, parada de taxi, supermercados...<br/> <br/>Si te interesa hacer una visita en este piso de venta ponte en contacto con nosotros y estaremos encantados de enseñártelo..";1;0;0
330000;Piso en Solokoetxe;0.354144721525366;None;None;-2.9202149;43.256183;101;5;Piso;2;3;Solokoetxe (Distrito Ibaiondo. Bilbao);Bilbao;18304.0;Novedad!!! Luminoso, con bonitas vista y orientación sur.precioso piso con reforma integral en zona tranquila y residencial de bilbao. Este inmueble se encuentra cerca de todos los servicios, transporte, colegios, ambulatorio, supermercados, comercio, etc. A 5 min paseando del casco viejo de la villa bilbaína. La vivienda se divide en espacio amplio y diáfano hall de entrada, por el que accedemos a un bonito comedor, salón en dos ambiente, cocina equipada, 2 cuartos de baño con ducha, uno de ellos en suite principal y 3 amplias habitaciones todas ellas exteriores. otras características a destacar es la puerta de entrada acorazada, ventanas pvc de alta calidad, puertas de haya y suelos de pinotea en perfecto estado.   ascensor a cota cero en edificio de hormigón.  llámanos y concertamos una visita 695 722 066..;1;0;0
155000;Piso en calle Zabalbide, cerca de Calle Fika;1.1083848878492242;None;None;-2.9103743;43.257430299999996;57;2;Piso;1;2;Santutxu (Distrito Begoña-Santutxu. Bilbao);Bilbao;16822.0;ZABALBIDE en zona Maristas. Exclusiva!!!! Vivienda exterior y con vistas despejadas, lista para entrar a vivir, totalmente amueblado. Dispone de una superficie de 51 m² útiles aproximadamente, distribuidos en sala, 2 habitaciones, baño completo con ventana y cocina independiente totalmente amueblada y equipada. Ideal para inversores que quieran comprar para alquilar. Toma de gas natural hasta la ventana. Ref.: 000565;1;0;0
258000;Piso en Gobierno Militar;0.927507288623577;None;None;-2.9341207000000002;43.2538489;80;3;Piso;1;2;Zabala (Distrito Ibaiondo. Bilbao);Bilbao;14536.0;"Piso Irala en Venta, Zona Juan de Garay,  75m², edificio con estructura de hormigón, fachada de ladrillo caravista y ascensor. Para acceder del portal al ascensor hay dos tramos de 5 escaleras y se ha puesto plataforma elevadora.<br/><br/>La vivienda está ubicada a 150 de la plaza Zabálburu y junto al Gobierno Militar. Su distribución interior es la detallada a continuación,<br/><br/>Salón - Exterior, muy amplio con dos ventana a la calle.<br/><br/>Dormitorio Principal - La habitación dispone de ventana a patio<br/><br/>Segundo Dormitorio - Con ventana a patio y armario.<br/><br/>Cocina - Amplia, completamente equipada con lavadora, nevera, horno, vitro-cerámica y lavavajillas.<br/><br/>Baño -  Baño completo con bañera pequeña<br/><br/>El inmueble se completa con calefacción y agua caliente individual de gas,, suelos de madera de pino, puertas de sapeli, ventanas de PVC y paredes pintadas en liso.<br/><br/>Ubicado a escasos metros de Miribilla así como de Zabálburu, muy bien comunicado cercano a líneas de autobuses, tren.<br/><br/>Miribilla constituye un nuevo barrio ubicado junto al tradicional barrio de San Adrián. Este nuevo enclave está vertebrado en torno a dos áreas de jardines con más de 80.000 metros para el esparcimiento y ocio: Jardines de Gernika y Parque Miribilla.<br/><br/>El Palacio de Deportes Bilbao Arena constituye el punto de encuentro para los aficionados al Deporte, tanto para disfrutar de los eventos que allí se desarrollan como para practicarlo dado que el ""El Arena"" hace las funciones de Polideportivo.<br/><br/>Este barrio de reciente creación se completa con una amplia oferta de comercios, restaurantes, colegios para dar a acogida a las jóvenes familias que allí residen y cuyo principal objetivo es disfrutar de una excelente calidad de vida.<br/><br/>Te buscamos la mejor hipoteca, con soluciones a tu medida. ¡Consútanos!<br/><br/>Para más información, ponte en contacto o solicita visita, a través de nuestra página web.";1;0;0
370000;Piso en Ametzola;1.468185691904577;None;None;-2.9417019;43.254990899999996;98;6-10;Piso;2;3;Ametzola (Distrito Errekalde. Bilbao);Bilbao;21511.0;"¡¡¡Oportunidad autonomía!!! Vivienda ubicada en una zona segura y con mucha actividad diaria, con todo tipo de comercios y servicios, grandes superficies, buenos colegios, ambulatorio, el parque de amézola, la alhóndiga y a un paso de todos los medios de transporte (autobus, metro, tranvía y tren) todo un lujo y una comodidad. Piso alto, exterior, soleado, con mucha luz natural y orientación suroeste.<br/> Distribuido en 3 habitaciones (la principal con baño y armario empotrado), gran salón-comedor, cocina totalmente equipada, 2 baños completos, despensa-zona lavado.<br/> La vivienda se encuentra reformada, a estrenar, suelos de parquet de roble, puertas lacadas en blanco, ventanas de pvc climalit, calefacción central y agua con termo eléctrico.<br/> Edificio de hormigón , 2 ascensores a cota 0, portero físico.<br/> ¡¡¡Que no se te escape!!! Llámanos";1;0;0
280000;Piso en Lezamako Trenbide Zaharra Bidea, 78;;-2,9180025;43,269474;;;71;1;Piso;2;2;Zurbaran-Arabella (Distrito Uribarri. Bilbao);Bilbao;18625.0;Edificio 2 - Portal 3 - 1º A. Piso en un edificio de obra nueva de 71 m2 de superficie útil y ubicado en la zona de Bilbao, enclavado en planta 1. Está distribuido en 2 habitaciones y terraza de 79,55 m². Incluye extras como garaje y trastero. Calefacción por suelo radiante.;0;1;1
215000;Piso en Escuelas;0.37547615001552376;None;None;-2.9223774;43.2545839;66;0;Piso;1;2;Uribarri (Distrito Uribarri. Bilbao);Bilbao;16549.0;"Inversores;  e&amp;f asesores, gestiona la venta de un estupendo piso de 66 mts. En el corazón de uríbarri junto a boca de linea 3 de metro.<br/> <br/>Tiene  licencia para alquiler turistico en pleno funcionamiento para cuatro ocupantes y con resultados economicos importantes. <br/> <br/>Parcela de garaje  en alquiler para dar servicio a los clientes.  <br/> <br/>Distribución bonita y muy cómoda;  con cocina americana integrada en amplio salón comedor, dos habitaciones y un baño completo con plato de ducha. Toda la vivienda es exterior.   con puertas lacadas, ventanas de aluminio climalit y agua caliente y calefacción de gas natural individual.<br/> <br/>Recientemente reformada, cuenta con todo lo imprescindible. Adaptada para personas de movilidad reducida.<br/> <br/>Muy bien ubicada, rodeada de todo tipo de servicios, junto a boca de metro, lineas de autobús y a pocos minutos andando del ayuntamiento y casco viejo.<br/> <br/>No lo dejes escapar, llama y lo veremos. Te encantará!!!<br/> <br/> .";0;1;0
180000;Piso en Carretera Zorrotza-Kastrexana, cerca de Calle Fray Juan;4.484605526759685;None;None;-2.9729327000000003;43.2764972;72;4;Piso;1;3;Zorrotza (Distrito Basurtu-Zorrotza. Bilbao);Bilbao;15431.0;"E&amp;F ASESORES, gestiona la venta de un estupendo piso de casi 72 mts. listo para entrar a vivir en carretera Zorroza Castrejana (en la rotonda de Zorroza).<br/><br/>Se distribuye en sala, tres habitaciones amplias, un baño y cocina equipada grande.  Dispone de puerta de entrada de seguridad, suelos de parquet, calefacción y agua caliente eléctrico (toma de gas en ventana) y ventanas de madera climalit. <br/><br/>Piso semiexterior, dando parte al exterior y parte a zona despejada, con lo cual es un piso muy luminoso.<br/><br/>El inmueble se encuentra perfectamente conservadoy tiene rehabilitadas las dos fachadas;  cuenta con ascensor y elevador para personas de movilidad  reducida y videoportero y no existe ninguna derrama pendiente.<br/><br/>Muy bien ubicado, rodeado de todo tipo de servicios, con varias lineas de autobús a pie de casa y a pocos minutos de linea de tren.  No te lo pienses y llama para verlo. Te encantará!!<br/><br/> .";1;0;0
550000;Piso en Casco Viejo;0.0;None;None;-2.9240177000000003;43.2577438;175;2;Piso;4;4;Casco Viejo - Zazpi Kaleak (Distrito Ibaiondo. Bilbao);Bilbao;19921.0;Vivienda señorial en edificio histórico. Ascensor aprobado. Zazpikaleak inmobiliaria te ofrece este maravilloso piso con posibilidad de segregar en dos amplios pisos y un desván bajo cubierta de aproximadamente 30m² con luz natural.este inmueble con una reforma integral de manos de un estudio de arquitectura de prestigio, con materiales de primera calidad y cuidando hasta el ultimo detalle hace de este un hogar único y cálido. Su altura y orientación proporcionan una gran luminosidad a todas las estancias. Interiorismo estilo nórdico. Espacios amplios, vigas vistas en blanco, maderas nobles y techos de 4 m². la vivienda se divide en dos puertas de acceso que dan entrada a un amplio hall-recibidor, salón-comedor, cocina americana, 4 dormitorios suite con baños completos incorporados y zona de estar cada uno. situado en el casco histórico de la villa bilbaína cerca de transporte publico, comercios, mercados y museos. Llámanos y concertamos una visita. 695 722 066 / 946 790 327..;1;0;0
260000;Piso en calle Alameda Rekalde;1.0195536393314666;None;None;-2.9362698;43.2597519;75;3;Piso;1;2;Abando Hurtado de Amézaga (Distrito Abando. Bilbao);Bilbao;35944.0;BIZKASA les ofrece una vivienda reformada en Alameda Rekalde de bilbao, edificio de hormigón con ascensor, vivienda distribuida en dos habitaciones amplias, cocina equipada y cuarto de baño completo, toda ella es interior pero con mucha luz natural, esta amueblada y al detalle, imprescindible ver, en un barrio muy comercial, junto a todos los servicios, interesados ver sin compromiso, oportunidad de adquirir vivienda para entrar a vivir, ventanas de PVC, calefacción de gas natural, carpintería en perfecto estado, mejor ver.;1;0;0
217000;Piso en Solokoetxe;0.354144721525366;None;None;-2.9202149;43.256183;75;1;Piso;1;3;Solokoetxe (Distrito Ibaiondo. Bilbao);Bilbao;18304.0;"Piso Casco Viejo en Venta, Zona Solokoetxe, 75 metros², edificio construido en estructura de madera con fachada raseada y ascensor.  <br/><br/>La vivienda en venta necesita reforma integral y está distribuida de la siguiente manera<br/><br/>Salón - amplio Salón-Comedor exterior con mirador<br/><br/>Dormitorios -  Tres dormitorios amplios y un cuarto ""hueco"" veneciano<br/><br/>Cocina - Necesita reforma<br/><br/>Baño -  Pequeño con ventana a patio <br/><br/>El inmueble se completa con ventanas de madera con cristal sencillo, suelos de tarima, paredes con gotelé y puertas originales lacadas en blanco. El edificio dispone de toma de gas. <br/><br/>Este piso en venta esta ubicado junto al Casco Viejo, que es el barrio más antiguo y el núcleo originario de la ciudad de Bilbao. Destaca, asimismo, por ser uno de los principales núcleos comerciales, de ocio y turismo de la villa de Bilbao. Sumergirse por las estrechas calles del casco es toda una delicia. Pasear por el centro histórico es algo obligatorio en una visita a la ciudad. Calles y callejuelas adoquinadas, que formaron el origen de la villa y que ahora mantienen esa arquitectura tan característica con sus magníficos edificios de madera en los que destacan los miradores acristalados y balcones. En sus calles peatonales, los comercios clásicos se alternan con los más innovadores y con abundantes bares y restaurantes en los que degustar lo mejor de la gastronomía vasca. <br/><br/>Te buscamos la mejor hipoteca, con soluciones a tu medida. ¡Consútanos!<br/><br/>Para más información ponte en contacto visitando nuestra página web.";1;0;0
